"","REGION","ISLAND","SPECIES","TAXONNAME","FAMILY","CONSUMER_GROUP"
"5333","MHI","Molokai","CIFA","Cirrhitops fasciatus","Cirrhitidae","SECONDARY"
"5334","MHI","Molokai","CIJO","Cirrhilabrus jordani","Labridae","PLANKTIVORE"
"5335","MHI","Molokai","CIOB","Cirripectes obscurus","Blenniidae","PRIMARY"
"5336","MHI","Molokai","CIPI","Cirrhitus pinnulatus","Cirrhitidae","SECONDARY"
"5337","MHI","Molokai","CIVA","Cirripectes vanderbilti","Blenniidae","PRIMARY"
"5338","MHI","Molokai","COBA","Coris ballieui","Labridae","SECONDARY"
"5339","MHI","Molokai","COFL","Coris flavovittata","Labridae","SECONDARY"
"5340","MHI","Molokai","COGA","Coris gaimard","Labridae","SECONDARY"
"5341","MHI","Molokai","COVE","Coris venusta","Labridae","SECONDARY"
"5342","MHI","Molokai","CTHA","Ctenochaetus hawaiiensis","Acanthuridae","PRIMARY"
"5343","MHI","Molokai","CTST","Ctenochaetus strigosus","Acanthuridae","PRIMARY"
"5344","MHI","Molokai","CYLE","Cymolutes lecluse","Labridae","SECONDARY"
"5345","MHI","Molokai","DAAL","Dascyllus albisella","Pomacentridae","PLANKTIVORE"
"5346","MHI","Molokai","DASY","Dasyatidae","Dasyatidae","SECONDARY"
"5347","MHI","Molokai","DEMA","Decapterus macarellus","Carangidae","PLANKTIVORE"
"5348","MHI","Molokai","ELBI","Elagatis bipinnulata","Carangidae","PISCIVORE"
"5349","MHI","Molokai","ENCA","Enchelynassa canina","Muraenidae","PISCIVORE"
"5350","MHI","Molokai","EUAF","Euthynnus affinis","Scombridae","PISCIVORE"
"5351","MHI","Molokai","EXBR","Exallias brevis","Blenniidae","SECONDARY"
"5352","MHI","Molokai","FICO","Fistularia commersonii","Fistulariidae","PISCIVORE"
"5353","MHI","Molokai","FOFL","Forcipiger flavissimus","Chaetodontidae","SECONDARY"
"5354","MHI","Molokai","FOLO","Forcipiger longirostris","Chaetodontidae","SECONDARY"
"5355","MHI","Molokai","GOBI","Gobiidae","Gobiidae","SECONDARY"
"5356","MHI","Molokai","GOVA","Gomphosus varius","Labridae","SECONDARY"
"5357","MHI","Molokai","GOVI","Goniistius vittatus","Cheilodactylidae","SECONDARY"
"5358","MHI","Molokai","GUCU","Gunnellichthys curiosus","Microdesmidae","PLANKTIVORE"
"5359","MHI","Molokai","GYEU","Gymnothorax eurostus","Muraenidae","SECONDARY"
"5360","MHI","Molokai","GYFL","Gymnothorax flavimarginatus","Muraenidae","PISCIVORE"
"5361","MHI","Molokai","GYJA","Gymnothorax javanicus","Muraenidae","PISCIVORE"
"5362","MHI","Molokai","GYME","Gymnothorax meleagris","Muraenidae","PISCIVORE"
"5363","MHI","Molokai","GYMT","Gymnothorax melatremus","Muraenidae","SECONDARY"
"5364","MHI","Molokai","GYZE","Gymnomuraena zebra","Muraenidae","SECONDARY"
"5365","MHI","Molokai","HAOR","Halichoeres ornatissimus","Labridae","SECONDARY"
"5366","MHI","Molokai","HECR","Heteropriacanthus cruentatus","Priacanthidae","PLANKTIVORE"
"5367","MHI","Molokai","HEDI","Heniochus diphreutes","Chaetodontidae","PLANKTIVORE"
"5368","MHI","Molokai","HEPO","Hemitaurichthys polylepis","Chaetodontidae","PLANKTIVORE"
"5369","MHI","Molokai","INPA","Iniistius pavo","Labridae","SECONDARY"
"5370","MHI","Molokai","KUSA","Kuhlia sandvicensis","Kuhliidae","PLANKTIVORE"
"5371","MHI","Molokai","KYCI","Kyphosus cinerascens","Kyphosidae","PRIMARY"
"5372","MHI","Molokai","LAFO","Lactoria fornasini","Ostraciidae","SECONDARY"
"5373","MHI","Molokai","LAPH","Labroides phthirophagus","Labridae","SECONDARY"
"5374","MHI","Molokai","LIZA","Synodontidae","Synodontidae","PISCIVORE"
"5375","MHI","Molokai","LUFU","Lutjanus fulvus","Lutjanidae","SECONDARY"
"5376","MHI","Molokai","LUKA","Lutjanus kasmira","Lutjanidae","SECONDARY"
"5377","MHI","Molokai","MABI","Manta birostris","Myliobatidae","PLANKTIVORE"
"5378","MHI","Molokai","MABR","Malacanthus brevirostris","Malacanthidae","SECONDARY"
"5379","MHI","Molokai","MAGE","Macropharyngodon geoffroy","Labridae","SECONDARY"
"5380","MHI","Molokai","MENI","Melichthys niger","Balistidae","PLANKTIVORE"
"5381","MHI","Molokai","MEVI","Melichthys vidua","Balistidae","PRIMARY"
"5382","MHI","Molokai","MOGR","Monotaxis grandoculis","Lethrinidae","SECONDARY"
"5383","MHI","Molokai","MUFL","Mulloidichthys flavolineatus","Mullidae","SECONDARY"
"5384","MHI","Molokai","MUPF","Mulloidichthys pfluegeri","Mullidae","SECONDARY"
"5385","MHI","Molokai","MUVA","Mulloidichthys vanicolensis","Mullidae","SECONDARY"
"5386","MHI","Molokai","MYAM","Myripristis amaena","Holocentridae","PLANKTIVORE"
"5387","MHI","Molokai","MYBE","Myripristis berndti","Holocentridae","PLANKTIVORE"
"5388","MHI","Molokai","MYKU","Myripristis kuntee","Holocentridae","PLANKTIVORE"
"5389","MHI","Molokai","MYSP","Myripristinae","Holocentridae","PLANKTIVORE"
"5390","MHI","Molokai","MYVI","Myripristis vittata","Holocentridae","PLANKTIVORE"
"5391","MHI","Molokai","NAAN","Naso annulatus","Acanthuridae","PLANKTIVORE"
"5392","MHI","Molokai","NABR","Naso brevirostris","Acanthuridae","PLANKTIVORE"
"5393","MHI","Molokai","NAHE","Naso hexacanthus","Acanthuridae","PLANKTIVORE"
"5394","MHI","Molokai","NALI","Naso lituratus","Acanthuridae","PRIMARY"
"5395","MHI","Molokai","NAUN","Naso unicornis","Acanthuridae","PRIMARY"
"5396","MHI","Molokai","NESA","Neoniphon sammara","Holocentridae","SECONDARY"
"5397","MHI","Molokai","NOTA","Novaculichthys taeniourus","Labridae","SECONDARY"
"5398","MHI","Molokai","OPFA","Oplegnathus fasciatus","Oplegnathidae","SECONDARY"
"5399","MHI","Molokai","OPPU","Oplegnathus punctatus","Oplegnathidae","SECONDARY"
"5400","MHI","Molokai","OSME","Ostracion meleagris","Ostraciidae","SECONDARY"
"5401","MHI","Molokai","OSWH","Ostracion whitleyi","Ostraciidae","SECONDARY"
"5402","MHI","Molokai","OXBI","Oxycheilinus bimaculatus","Labridae","SECONDARY"
"5403","MHI","Molokai","OXUN","Oxycheilinus unifasciatus","Labridae","PISCIVORE"
"5404","MHI","Molokai","PAAR","Paracirrhites arcatus","Cirrhitidae","SECONDARY"
"5405","MHI","Molokai","PACY","Parupeneus cyclostomus","Mullidae","PISCIVORE"
"5406","MHI","Molokai","PAFO","Paracirrhites forsteri","Cirrhitidae","PISCIVORE"
"5407","MHI","Molokai","PAIN","Parupeneus insularis","Mullidae","SECONDARY"
"5408","MHI","Molokai","PAMU","Parupeneus multifasciatus","Mullidae","SECONDARY"
"5409","MHI","Molokai","PAPL","Parupeneus pleurostigma","Mullidae","SECONDARY"
"5410","MHI","Molokai","PAPO","Parupeneus porphyreus","Mullidae","SECONDARY"
"5411","MHI","Molokai","PARR","Scaridae","Scaridae","PRIMARY"
"5412","MHI","Molokai","PASC","Parapercis schauinslandii","Pinguipedidae","SECONDARY"
"5413","MHI","Molokai","PEAS","Pervagor aspricaudus","Monacanthidae","SECONDARY"
"5414","MHI","Molokai","PESP","Pervagor spilosoma","Monacanthidae","SECONDARY"
"5415","MHI","Molokai","PLEW","Plagiotremus ewaensis","Blenniidae","SECONDARY"
"5416","MHI","Molokai","PLGO","Plagiotremus goslinei","Blenniidae","SECONDARY"
"5417","MHI","Molokai","PLIM","Plectroglyphidodon imparipennis","Pomacentridae","SECONDARY"
"5418","MHI","Molokai","PLJO","Plectroglyphidodon johnstonianus","Pomacentridae","SECONDARY"
"5419","MHI","Molokai","PLSI","Plectroglyphidodon sindonis","Pomacentridae","PRIMARY"
"5420","MHI","Molokai","PSBI","Pseudanthias bicolor","Serranidae","PLANKTIVORE"
"5421","MHI","Molokai","PSCE","Pseudojuloides cerasinus","Labridae","SECONDARY"
"5422","MHI","Molokai","PSEV","Pseudocheilinus evanidus","Labridae","SECONDARY"
"5423","MHI","Molokai","PSOC","Pseudocheilinus octotaenia","Labridae","SECONDARY"
"5424","MHI","Molokai","PSTE","Pseudocheilinus tetrataenia","Labridae","SECONDARY"
"5425","MHI","Molokai","PTHE","Ptereleotris heteroptera","Ptereleotridae","PLANKTIVORE"
"5426","MHI","Molokai","RHAC","Rhinecanthus aculeatus","Balistidae","SECONDARY"
"5427","MHI","Molokai","RHRE","Rhinecanthus rectangulus","Balistidae","SECONDARY"
"5428","MHI","Molokai","SADI","Sargocentron diadema","Holocentridae","SECONDARY"
"5429","MHI","Molokai","SAEN","Sargocentron ensifer","Holocentridae","SECONDARY"
"5430","MHI","Molokai","SAPP","Sargocentron sp","Holocentridae","SECONDARY"
"5431","MHI","Molokai","SASP","Sargocentron spiniferum","Holocentridae","SECONDARY"
"5432","MHI","Molokai","SATI","Sargocentron tiere","Holocentridae","SECONDARY"
"5433","MHI","Molokai","SAXA","Sargocentron xantherythrum","Holocentridae","SECONDARY"
"5434","MHI","Molokai","SCDU","Scarus dubius","Scaridae","PRIMARY"
"5435","MHI","Molokai","SCLY","Scomberoides lysan","Carangidae","PISCIVORE"
"5436","MHI","Molokai","SCPS","Scarus psittacus","Scaridae","PRIMARY"
"5437","MHI","Molokai","SCRU","Scarus rubroviolaceus","Scaridae","PRIMARY"
"5438","MHI","Molokai","SCSP","Scarus sp","Scaridae","PRIMARY"
"5439","MHI","Molokai","SECO","Sebastapistes coniorta","Scorpaenidae","SECONDARY"
"5440","MHI","Molokai","SEDU","Seriola dumerili","Carangidae","PISCIVORE"
"5441","MHI","Molokai","SPBA","Sphyraena barracuda","Sphyraenidae","PISCIVORE"
"5442","MHI","Molokai","SPLE","Sphyrna lewini","Sphyrnidae","PISCIVORE"
"5443","MHI","Molokai","STBA","Stethojulis balteata","Labridae","SECONDARY"
"5444","MHI","Molokai","STFA","Stegastes fasciolatus","Pomacentridae","PRIMARY"
"5445","MHI","Molokai","STSP","Stegastes sp","Pomacentridae","PRIMARY"
"5446","MHI","Molokai","SUBU","Sufflamen bursa","Balistidae","SECONDARY"
"5447","MHI","Molokai","SUFR","Sufflamen fraenatum","Balistidae","SECONDARY"
"5448","MHI","Molokai","SURG","Acanthuridae","Acanthuridae","PRIMARY"
"5449","MHI","Molokai","SYUL","Synodus ulae","Synodontidae","PISCIVORE"
"5450","MHI","Molokai","THBA","Thalassoma ballieui","Labridae","SECONDARY"
"5451","MHI","Molokai","THDU","Thalassoma duperrey","Labridae","SECONDARY"
"5452","MHI","Molokai","THLU","Thalassoma lutescens","Labridae","SECONDARY"
"5453","MHI","Molokai","THPU","Thalassoma purpureum","Labridae","SECONDARY"
"5454","MHI","Molokai","THQU","Thalassoma quinquevittatum","Labridae","SECONDARY"
"5455","MHI","Molokai","THTR","Thalassoma trilobatum","Labridae","SECONDARY"
"5456","MHI","Molokai","TROB","Triaenodon obesus","Carcharhinidae","PISCIVORE"
"5457","MHI","Molokai","WRAS","Labridae","Labridae","SECONDARY"
"5458","MHI","Molokai","ZACO","Zanclus cornutus","Zanclidae","SECONDARY"
"5459","MHI","Molokai","ZEFL","Zebrasoma flavescens","Acanthuridae","PRIMARY"
"5460","MHI","Molokai","ZEVE","Zebrasoma veliferum","Acanthuridae","PRIMARY"
"5461","NWHI","Necker","ACBL","Acanthurus blochii","Acanthuridae","PRIMARY"
"5462","NWHI","Necker","ACDU","Acanthurus dussumieri","Acanthuridae","PRIMARY"
"5463","NWHI","Necker","ACLE","Acanthurus leucopareius","Acanthuridae","PRIMARY"
"5464","NWHI","Necker","ACNF","Acanthurus nigrofuscus","Acanthuridae","PRIMARY"
"5465","NWHI","Necker","ACNR","Acanthurus nigroris","Acanthuridae","PRIMARY"
"5466","NWHI","Necker","ACOL","Acanthurus olivaceus","Acanthuridae","PRIMARY"
"5467","NWHI","Necker","ACTH","Acanthurus thompsoni","Acanthuridae","PLANKTIVORE"
"5468","NWHI","Necker","ACTR","Acanthurus triostegus","Acanthuridae","PRIMARY"
"5469","NWHI","Necker","ACXA","Acanthurus xanthopterus","Acanthuridae","PRIMARY"
"5470","NWHI","Necker","ANCH","Anampses chrysocephalus","Labridae","SECONDARY"
"5471","NWHI","Necker","APVI","Aprion virescens","Lutjanidae","PISCIVORE"
"5472","NWHI","Necker","BOBI","Bodianus bilunulatus","Labridae","SECONDARY"
"5473","NWHI","Necker","CAAB","Carcharhinus amblyrhynchos","Carcharhinidae","PISCIVORE"
"5474","NWHI","Necker","CAAM","Canthigaster amboinensis","Tetraodontidae","PRIMARY"
"5475","NWHI","Necker","CACA","Calotomus carolinus","Scaridae","PRIMARY"
"5476","NWHI","Necker","CACO","Canthigaster coronata","Tetraodontidae","PRIMARY"
"5477","NWHI","Necker","CADU","Cantherhines dumerilii","Monacanthidae","SECONDARY"
"5478","NWHI","Necker","CAJA","Canthigaster jactator","Tetraodontidae","PRIMARY"
"5479","NWHI","Necker","CAME","Caranx melampygus","Carangidae","PISCIVORE"
"5480","NWHI","Necker","CASA","Cantherhines sandwichiensis","Monacanthidae","PRIMARY"
"5481","NWHI","Necker","CAVE","Cantherhines verecundus","Monacanthidae","PRIMARY"
"5482","NWHI","Necker","CEAR","Cephalopholis argus","Serranidae","PISCIVORE"
"5483","NWHI","Necker","CEFI","Centropyge fisheri","Pomacanthidae","PRIMARY"
"5484","NWHI","Necker","CEPO","Centropyge potteri","Pomacanthidae","PRIMARY"
"5485","NWHI","Necker","CHAU","Chaetodon auriga","Chaetodontidae","SECONDARY"
"5486","NWHI","Necker","CHFR","Chaetodon fremblii","Chaetodontidae","SECONDARY"
"5487","NWHI","Necker","CHHA","Chromis hanui","Pomacentridae","PLANKTIVORE"
"5488","NWHI","Necker","CHKL","Chaetodon kleinii","Chaetodontidae","PLANKTIVORE"
"5489","NWHI","Necker","CHLU","Chaetodon lunula","Chaetodontidae","SECONDARY"
"5490","NWHI","Necker","CHMI","Chaetodon miliaris","Chaetodontidae","PLANKTIVORE"
"5491","NWHI","Necker","CHMU","Chaetodon multicinctus","Chaetodontidae","SECONDARY"
"5492","NWHI","Necker","CHOR","Chaetodon ornatissimus","Chaetodontidae","SECONDARY"
"5493","NWHI","Necker","CHOV","Chromis ovalis","Pomacentridae","PLANKTIVORE"
"5494","NWHI","Necker","CHPE","Chlorurus perspicillatus","Scaridae","PRIMARY"
"5495","NWHI","Necker","CHQU","Chaetodon quadrimaculatus","Chaetodontidae","SECONDARY"
"5496","NWHI","Necker","CHUB","Kyphosus sp","Kyphosidae","PRIMARY"
"5497","NWHI","Necker","CHVA","Chromis vanderbilti","Pomacentridae","PLANKTIVORE"
"5498","NWHI","Necker","CHVE","Chromis verater","Pomacentridae","PLANKTIVORE"
"5499","NWHI","Necker","CIFA","Cirrhitops fasciatus","Cirrhitidae","SECONDARY"
"5500","NWHI","Necker","COBA","Coris ballieui","Labridae","SECONDARY"
"5501","NWHI","Necker","COFL","Coris flavovittata","Labridae","SECONDARY"
"5502","NWHI","Necker","COGA","Coris gaimard","Labridae","SECONDARY"
"5503","NWHI","Necker","COVE","Coris venusta","Labridae","SECONDARY"
"5504","NWHI","Necker","CTST","Ctenochaetus strigosus","Acanthuridae","PRIMARY"
"5505","NWHI","Necker","DAAL","Dascyllus albisella","Pomacentridae","PLANKTIVORE"
"5506","NWHI","Necker","FILE","Monacanthidae","Monacanthidae","PRIMARY"
"5507","NWHI","Necker","FOLO","Forcipiger longirostris","Chaetodontidae","SECONDARY"
"5508","NWHI","Necker","HAOR","Halichoeres ornatissimus","Labridae","SECONDARY"
"5509","NWHI","Necker","LAPH","Labroides phthirophagus","Labridae","SECONDARY"
"5510","NWHI","Necker","LUKA","Lutjanus kasmira","Lutjanidae","SECONDARY"
"5511","NWHI","Necker","MABI","Manta birostris","Myliobatidae","PLANKTIVORE"
"5512","NWHI","Necker","MABR","Malacanthus brevirostris","Malacanthidae","SECONDARY"
"5513","NWHI","Necker","MAGE","Macropharyngodon geoffroy","Labridae","SECONDARY"
"5514","NWHI","Necker","MENI","Melichthys niger","Balistidae","PLANKTIVORE"
"5515","NWHI","Necker","MEVI","Melichthys vidua","Balistidae","PRIMARY"
"5516","NWHI","Necker","MOGR","Monotaxis grandoculis","Lethrinidae","SECONDARY"
"5517","NWHI","Necker","MUFL","Mulloidichthys flavolineatus","Mullidae","SECONDARY"
"5518","NWHI","Necker","MYAM","Myripristis amaena","Holocentridae","PLANKTIVORE"
"5519","NWHI","Necker","MYBE","Myripristis berndti","Holocentridae","PLANKTIVORE"
"5520","NWHI","Necker","NABR","Naso brevirostris","Acanthuridae","PLANKTIVORE"
"5521","NWHI","Necker","NAHE","Naso hexacanthus","Acanthuridae","PLANKTIVORE"
"5522","NWHI","Necker","NALI","Naso lituratus","Acanthuridae","PRIMARY"
"5523","NWHI","Necker","NAUN","Naso unicornis","Acanthuridae","PRIMARY"
"5524","NWHI","Necker","NOTA","Novaculichthys taeniourus","Labridae","SECONDARY"
"5525","NWHI","Necker","OSME","Ostracion meleagris","Ostraciidae","SECONDARY"
"5526","NWHI","Necker","OXBI","Oxycheilinus bimaculatus","Labridae","SECONDARY"
"5527","NWHI","Necker","OXUN","Oxycheilinus unifasciatus","Labridae","PISCIVORE"
"5528","NWHI","Necker","PAAR","Paracirrhites arcatus","Cirrhitidae","SECONDARY"
"5529","NWHI","Necker","PACY","Parupeneus cyclostomus","Mullidae","PISCIVORE"
"5530","NWHI","Necker","PAIN","Parupeneus insularis","Mullidae","SECONDARY"
"5531","NWHI","Necker","PAMU","Parupeneus multifasciatus","Mullidae","SECONDARY"
"5532","NWHI","Necker","PAPL","Parupeneus pleurostigma","Mullidae","SECONDARY"
"5533","NWHI","Necker","PEAS","Pervagor aspricaudus","Monacanthidae","SECONDARY"
"5534","NWHI","Necker","PESP","Pervagor spilosoma","Monacanthidae","SECONDARY"
"5535","NWHI","Necker","PLGO","Plagiotremus goslinei","Blenniidae","SECONDARY"
"5536","NWHI","Necker","PLIM","Plectroglyphidodon imparipennis","Pomacentridae","SECONDARY"
"5537","NWHI","Necker","PLJO","Plectroglyphidodon johnstonianus","Pomacentridae","SECONDARY"
"5538","NWHI","Necker","PSCE","Pseudojuloides cerasinus","Labridae","SECONDARY"
"5539","NWHI","Necker","RHRE","Rhinecanthus rectangulus","Balistidae","SECONDARY"
"5540","NWHI","Necker","SCDU","Scarus dubius","Scaridae","PRIMARY"
"5541","NWHI","Necker","SCPS","Scarus psittacus","Scaridae","PRIMARY"
"5542","NWHI","Necker","STBA","Stethojulis balteata","Labridae","SECONDARY"
"5543","NWHI","Necker","STFA","Stegastes fasciolatus","Pomacentridae","PRIMARY"
"5544","NWHI","Necker","SUBU","Sufflamen bursa","Balistidae","SECONDARY"
"5545","NWHI","Necker","SUFR","Sufflamen fraenatum","Balistidae","SECONDARY"
"5546","NWHI","Necker","THBA","Thalassoma ballieui","Labridae","SECONDARY"
"5547","NWHI","Necker","THDU","Thalassoma duperrey","Labridae","SECONDARY"
"5548","NWHI","Necker","THLU","Thalassoma lutescens","Labridae","SECONDARY"
"5549","NWHI","Necker","THPU","Thalassoma purpureum","Labridae","SECONDARY"
"5550","NWHI","Necker","THQU","Thalassoma quinquevittatum","Labridae","SECONDARY"
"5551","NWHI","Necker","ZACO","Zanclus cornutus","Zanclidae","SECONDARY"
"5552","NWHI","Nihoa","ACBL","Acanthurus blochii","Acanthuridae","PRIMARY"
"5553","NWHI","Nihoa","ACDU","Acanthurus dussumieri","Acanthuridae","PRIMARY"
"5554","NWHI","Nihoa","ACLE","Acanthurus leucopareius","Acanthuridae","PRIMARY"
"5555","NWHI","Nihoa","ACNF","Acanthurus nigrofuscus","Acanthuridae","PRIMARY"
"5556","NWHI","Nihoa","ACNR","Acanthurus nigroris","Acanthuridae","PRIMARY"
"5557","NWHI","Nihoa","ACOL","Acanthurus olivaceus","Acanthuridae","PRIMARY"
"5558","NWHI","Nihoa","ACTR","Acanthurus triostegus","Acanthuridae","PRIMARY"
"5559","NWHI","Nihoa","APAR","Apolemichthys arcuatus","Pomacanthidae","SECONDARY"
"5560","NWHI","Nihoa","APFU","Aphareus furca","Lutjanidae","PISCIVORE"
"5561","NWHI","Nihoa","AUCH","Aulostomus chinensis","Aulostomidae","PISCIVORE"
"5562","NWHI","Nihoa","BLEN","Blenniidae","Blenniidae","PLANKTIVORE"
"5563","NWHI","Nihoa","BOBI","Bodianus bilunulatus","Labridae","SECONDARY"
"5564","NWHI","Nihoa","CAAM","Canthigaster amboinensis","Tetraodontidae","PRIMARY"
"5565","NWHI","Nihoa","CACO","Canthigaster coronata","Tetraodontidae","PRIMARY"
"5566","NWHI","Nihoa","CADU","Cantherhines dumerilii","Monacanthidae","SECONDARY"
"5567","NWHI","Nihoa","CAIG","Caranx ignobilis","Carangidae","PISCIVORE"
"5568","NWHI","Nihoa","CAJA","Canthigaster jactator","Tetraodontidae","PRIMARY"
"5569","NWHI","Nihoa","CAME","Caranx melampygus","Carangidae","PISCIVORE"
"5570","NWHI","Nihoa","CAOR","Carangoides orthogrammus","Carangidae","PISCIVORE"
"5571","NWHI","Nihoa","CARD","Apogonidae","Apogonidae","PLANKTIVORE"
"5572","NWHI","Nihoa","CASA","Cantherhines sandwichiensis","Monacanthidae","PRIMARY"
"5573","NWHI","Nihoa","CEAR","Cephalopholis argus","Serranidae","PISCIVORE"
"5574","NWHI","Nihoa","CEIN","Centropyge interruptus","Pomacanthidae","PRIMARY"
"5575","NWHI","Nihoa","CEPO","Centropyge potteri","Pomacanthidae","PRIMARY"
"5576","NWHI","Nihoa","CHAG","Chromis agilis","Pomacentridae","PLANKTIVORE"
"5577","NWHI","Nihoa","CHFR","Chaetodon fremblii","Chaetodontidae","SECONDARY"
"5578","NWHI","Nihoa","CHHA","Chromis hanui","Pomacentridae","PLANKTIVORE"
"5579","NWHI","Nihoa","CHLU","Chaetodon lunula","Chaetodontidae","SECONDARY"
"5580","NWHI","Nihoa","CHMU","Chaetodon multicinctus","Chaetodontidae","SECONDARY"
"5581","NWHI","Nihoa","CHOR","Chaetodon ornatissimus","Chaetodontidae","SECONDARY"
"5582","NWHI","Nihoa","CHOV","Chromis ovalis","Pomacentridae","PLANKTIVORE"
"5583","NWHI","Nihoa","CHPE","Chlorurus perspicillatus","Scaridae","PRIMARY"
"5584","NWHI","Nihoa","CHQU","Chaetodon quadrimaculatus","Chaetodontidae","SECONDARY"
"5585","NWHI","Nihoa","CHSO","Chlorurus sordidus","Scaridae","PRIMARY"
"5586","NWHI","Nihoa","CHUB","Kyphosus sp","Kyphosidae","PRIMARY"
"5587","NWHI","Nihoa","CHUN","Chaetodon unimaculatus","Chaetodontidae","SECONDARY"
"5588","NWHI","Nihoa","CHVA","Chromis vanderbilti","Pomacentridae","PLANKTIVORE"
"5589","NWHI","Nihoa","CHVE","Chromis verater","Pomacentridae","PLANKTIVORE"
"5590","NWHI","Nihoa","CIFA","Cirrhitops fasciatus","Cirrhitidae","SECONDARY"
"5591","NWHI","Nihoa","CIPI","Cirrhitus pinnulatus","Cirrhitidae","SECONDARY"
"5592","NWHI","Nihoa","CIVA","Cirripectes vanderbilti","Blenniidae","PRIMARY"
"5593","NWHI","Nihoa","COBA","Coris ballieui","Labridae","SECONDARY"
"5594","NWHI","Nihoa","COGA","Coris gaimard","Labridae","SECONDARY"
"5595","NWHI","Nihoa","COVE","Coris venusta","Labridae","SECONDARY"
"5596","NWHI","Nihoa","CTST","Ctenochaetus strigosus","Acanthuridae","PRIMARY"
"5597","NWHI","Nihoa","DAAL","Dascyllus albisella","Pomacentridae","PLANKTIVORE"
